УчебныйПлан,Дисциплина,direction_cluster,direction_name,level,block,peer_freq,ВидКонтроля,n_students,semesters
984844,Безопасность жизнедеятельности,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,28,[1]
984844,Языки высокого уровня,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,28,"[1, 2]"
984844,Физическая культура и спорт,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,28,[1]
984844,Алгебра и геометрия,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,28,[1]
984844,Физические основы современных технологий,1,09.03.02 ИСиТ,Бакалавриат,Б1.В,0.333,Зачет с оценкой,28,[2]
984844,Правоведение,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,28,[2]
984844,Основы математического моделирования,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,28,[1]
984844,Экономика,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,0.667,Зачет,28,[2]
984844,"История (история России, всеобщая история)",1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,28,[2]
759567,Теория автоматического управления,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.В,0.5,Зачет с оценкой,28,[4]
759567,"Учебная практика, ознакомительная",16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б2,0.5,Зачет с оценкой,27,[4]
759567,Иностранный язык,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,33,"[3, 4]"
759567,Прикладная физическая культура (Адаптивная физическая культура),16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.General,1.0,Зачет,1,"[3, 4]"
759567,Методы дискретной математики в криптологии,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.В,0.5,Зачет с оценкой,31,[3]
759567,Методы статистической обработки экспериментальных данных для решения задач информационной безопасности,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.В,0.5,Зачет с оценкой,31,[3]
759567,Физика: Электричество и магнетизм,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,30,[3]
759567,Безопасность операционных систем,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[4]
759567,Математическая логика и теория алгоритмов для решения задач информационной безопасности,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,30,[4]
759567,Дифференциальные уравнения для решения задач информационной безопасности,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,30,[3]
759567,Философия,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,29,[3]
759567,Вычислительная математика,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.В,0.5,Зачет с оценкой,29,[4]
759567,Теория вероятностей и математическая статистика,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,29,[3]
759567,Прикладная физическая культура (Легкая атлетика),16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.General,0.5,Зачет,28,[3]
759567,Технологии и методы программирования,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,29,"[3, 4]"
759567,Теоретические основы компьютерной безопасности,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.В,0.5,Экзамен,28,[4]
759567,Прикладная физическая культура (ОФП),16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.General,1.0,Зачет,28,[4]
759567,Правовое регулирование информационной безопасности,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.В,0.5,Зачет,31,[3]
759567,Языки ассемблера,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,30,[3]
759567,Программирование микроконтроллеров,16,10.05.01 Компьютерная безопасность (спец.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,31,[4]
683793,Основы рисунка и композиции,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,10,[7]
683793,Компьютерная графика в оформлении карт,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,10,[7]
683793,Подготовка к сдаче и сдача государственного экзамена,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б3,0.5,ГАК,10,[8]
683793,Оформление туристских карт,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,10,[8]
683793,Цифровая картография,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,10,[8]
683793,Математико-картографическое моделирование,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,10,[7]
683793,"Производственная практика, преддипломная практика",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,10,[8]
683793,"Защита выпускной квалификационной работы, включая подготовку к защите и процедуру защиты",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б3,0.5,Защита ВКР,10,[8]
683793,Создание землеустроительных планов,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,10,[7]
683793,Кадастровая деятельность,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,10,[7]
683793,Интернет- технологии в картографии,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.В,0.5,Зачет с оценкой,10,[8]
683793,Тематические географические карты,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,10,"[7, 8]"
683793,Менеджмент и маркетинг в картографии и геоинформатике,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.В,0.5,Зачет,10,[8]
683793,Дешифрирование аэрокосмических снимков,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,10,[7]
683793,"Производственная практика, практика по получению профессиональных умений и опыта профессиональной деятельности",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,10,[7]
683793,"Производственная практика, научно-исследовательская работа",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,10,"[7, 8]"
401173,Биоиндикация и биомониторинг,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[6]
401173,Физиология животных и ВНД,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,13,[5]
401173,"Производственная практика, проектная практика",21,06.03.01 Биология,Бакалавриат,Б2,0.5,Зачет с оценкой,13,[6]
401173,Безопасность жизнедеятельности,21,06.03.01 Биология,Бакалавриат,Б1.О.General,1.0,Зачет,12,[5]
401173,Альгология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[6]
401173,"Производственная практика, научно-исследовательская работа",21,06.03.01 Биология,Бакалавриат,Б2,0.5,Зачет с оценкой,13,[6]
401173,Генетика и эволюция,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[6]
401173,Паразитология,21,06.03.01 Биология,Бакалавриат,Б1.В,0.5,Зачет,13,[5]
401173,Физическая культура и спорт,21,06.03.01 Биология,Бакалавриат,Б1.О.General,0.5,Зачет,12,[5]
401173,"Производственная практика, практика по получению профессиональных умений и опыта профессиональной деятельности (полевая)",21,06.03.01 Биология,Бакалавриат,Б2,1.0,Зачет с оценкой,14,[6]
401173,Ключевые биологические территории и особо охраняемые природные территории,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет,13,[5]
401173,Большой биологический практикум,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,"[5, 6]"
401173,Микробиология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет,13,[5]
401173,Биохимия и молекулярная биология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,12,[5]
401173,Физиология растений,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[6]
401173,Иммунология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[6]
401173,Философия,21,06.03.01 Биология,Бакалавриат,Б1.О.General,1.0,Экзамен,12,[5]
401173,Комнатное цветоводство,21,06.03.01 Биология,Бакалавриат,Б1.В,0.5,Зачет,13,[5]
401173,Биология человека,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,13,[5]
401173,Прикладная физическая культура (ОФП),21,06.03.01 Биология,Бакалавриат,Б1.О.General,1.0,Зачет,13,"[5, 6]"
401173,Популяционная биология и экология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[6]
786210,Социально-политическая система стран Северной Америки,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[8]
786210,Внешняя политика США и Канады,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[7]
786210,Этнополитология,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[8]
786210,Основы организации научно-исследовательской деятельности в высшей школе,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[7]
786210,Иностранный язык (второй),55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[7]
786210,Практика по получению профессиональных умений и опыта профессиональной деятельности,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[8]
786210,Информационное общество и обеспечение информационной безопасности,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,[8]
786210,Иностранный язык. Основы профессионально-ориентированного перевода,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[7]
786210,Региональная и национальная безопасность,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[7]
786210,Региональные аспекты современных международных отношений,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[7]
786210,Политический анализ и прогнозирование,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,"[7, 8]"
786210,Преддипломная практика,55,Неизвестное (Социально-политическая система стран Сев...),Бакалавриат,Б2,1.0,Зачет с оценкой,14,[8]
696107,Технологии программирования в радиофизике,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.333,Зачет с оценкой,8,[4]
696107,"Учебная практика, практика по получению первичных профессиональных умений и навыков, в том числе первичных умений и навыков научно-исследовательско...",2,03.03.02 Физика / Радиофизика,Бакалавриат,Б2,0.333,Зачет с оценкой,8,[4]
696107,Компьютерное моделирование физических процессов,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.833,Зачет,1,[3]
696107,Основы проектирования технических систем,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,9,[4]
696107,Цифровые технологии: от интернета до блокчейна,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.833,Зачет,10,[3]
696107,Лабораторный практикум по электронике,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,10,"[3, 4]"
696107,Теоретическая механика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.333,Экзамен,9,[4]
696107,Правоведение,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,0.667,Зачет,10,[3]
696107,Методы обработки экспериментальных данных,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.833,Зачет,9,[4]
696107,Экономика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,0.667,Зачет с оценкой,9,[4]
696107,Дифференциальные уравнения,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Экзамен,10,[3]
696107,Оптика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,9,[4]
696107,Компьютерные технологии в науке и образовании,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет,9,[3]
696107,Прикладная физическая культура (Волейбол),2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,0.5,Зачет,10,"[3, 4]"
696107,Философия,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,10,[3]
696107,Молекулярная физика,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.5,Экзамен,10,[3]
696107,Уравнения математической физики,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.В,0.333,Зачет с оценкой,10,[3]
696107,Методы математической физики,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Экзамен,9,[4]
696107,Электроника,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Экзамен,10,"[3, 4]"
696107,Общий физический лабораторный практикум,2,03.03.02 Физика / Радиофизика,Бакалавриат,Б1.О.Prof,0.667,Зачет,10,"[3, 4]"
321324,Технологическое предпринимательство и основы проектной деятельности,7,45.03.01 Филология,Бакалавриат,Б1.О.General,0.667,Зачет,16,[3]
321324,История зарубежной литературы XVII-XVIII века,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет,16,[3]
321324,Прикладная физическая культура (Адаптивная физическая культура),7,45.03.01 Филология,Бакалавриат,Б1.О.General,0.667,Зачет,2,[3]
321324,Организационная коммуникация,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет,1,[4]
321324,Курсовая работа по направлению подготовки и спецсеминар научного руководителя,7,45.03.01 Филология,Бакалавриат,Б1.В,0.333,Зачет,16,"[3, 4]"
321324,Введение в теорию коммуникации,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,14,[4]
321324,Риторика,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,14,[4]
321324,История зарубежной литературы XIX века,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет,14,[4]
321324,История русской литературы первой трети XIX века,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[3]
321324,Культурология,7,45.03.01 Филология,Бакалавриат,Б1.О.General,1.0,Зачет,8,[4]
321324,Академическое письмо,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет,15,[4]
321324,История русской литературы второй трети XIX века,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[4]
321324,История лингвистических учений,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Зачет с оценкой,16,[3]
321324,Историческая морфология русского языка,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[4]
321324,Философия,7,45.03.01 Филология,Бакалавриат,Б1.О.General,1.0,Экзамен,16,[3]
321324,Конфликтология,7,45.03.01 Филология,Бакалавриат,Б1.О.General,1.0,Зачет,5,[4]
321324,Историческая фонетика русского языка,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[3]
321324,Современный русский язык: Лексикология,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[3]
321324,Иностранный (современный славянский) язык,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,0.667,Экзамен,16,[3]
321324,Современный русский язык: морфология,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[4]
321324,Диалектология русского языка,7,45.03.01 Филология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[3]
321324,Прикладная физическая культура (ОФП),7,45.03.01 Филология,Бакалавриат,Б1.О.General,1.0,Зачет,14,"[3, 4]"
321324,"Учебная практика, практика по получению первичных профессиональных умений и навыков",7,45.03.01 Филология,Бакалавриат,Б2,0.667,Зачет с оценкой,14,[4]
110389,Биоиндикация и биомониторинг,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[6]
110389,Прикладная физическая культура (Адаптивная физическая культура),21,06.03.01 Биология,Бакалавриат,Б1.О.General,0.5,Зачет,1,"[5, 6]"
110389,Физиология животных и ВНД,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[5]
110389,Безопасность жизнедеятельности,21,06.03.01 Биология,Бакалавриат,Б1.О.General,1.0,Зачет,16,[5]
110389,Альгология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[6]
110389,Правоведение,21,06.03.01 Биология,Бакалавриат,Б1.О.General,0.5,Зачет,16,[6]
110389,"Учебная практика, научно-исследовательская работа",21,06.03.01 Биология,Бакалавриат,Б2,0.5,Зачет с оценкой,15,[6]
110389,Генетика и эволюция,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[6]
110389,"Производственная практика, практика по получению профессиональных умений и опыта профессиональной деятельности (полевая)",21,06.03.01 Биология,Бакалавриат,Б2,1.0,Зачет с оценкой,15,[6]
110389,Ключевые биологические территории и особо охраняемые природные территории,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[5]
110389,Большой биологический практикум,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,"[5, 6]"
110389,Микробиология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[5]
110389,Биохимия и молекулярная биология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[5]
110389,Физиология растений,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[6]
110389,Философия,21,06.03.01 Биология,Бакалавриат,Б1.О.General,1.0,Экзамен,15,[5]
110389,Иммунология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[6]
110389,Прикладная физическая культура (Легкая атлетика),21,06.03.01 Биология,Бакалавриат,Б1.О.General,0.5,Зачет,18,[5]
110389,Биология человека,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[5]
110389,Прикладная физическая культура (ОФП),21,06.03.01 Биология,Бакалавриат,Б1.О.General,1.0,Зачет,15,[6]
110389,Популяционная биология и экология,21,06.03.01 Биология,Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[6]
626488,Информатика,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,43,[1]
626488,Иностранный язык,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,43,"[1, 2]"
626488,Прикладная физическая культура (Адаптивная физическая культура),1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,0.667,Зачет,3,"[1, 2]"
626488,Прикладная физическая культура (ОФП),1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,27,"[1, 2]"
626488,Технологии сети Интернет,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,39,[2]
626488,Математический анализ,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,43,"[1, 2]"
626488,Русский язык и культура речи,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,43,[1]
626488,Философия,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,0.333,Зачет с оценкой,40,[2]
626488,Физика,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,0.667,Зачет,40,[2]
626488,Языки высокого уровня,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,43,"[1, 2]"
626488,Физическая культура и спорт,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,43,[1]
626488,Прикладная физическая культура (Волейбол),1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,0.5,Зачет,11,"[1, 2]"
626488,Алгебра и геометрия,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,43,[1]
626488,Безопасность жизнедеятельности,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,43,[1]
626488,Основы математического моделирования,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.Prof,1.0,Экзамен,43,[1]
626488,"История (история России, всеобщая история)",1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,39,[2]
626488,Правоведение,1,09.03.02 ИСиТ,Бакалавриат,Б1.О.General,1.0,Зачет,38,[2]
626488,Информационные технологии,1,09.03.02 ИСиТ,Бакалавриат,Б1.В,0.333,Зачет с оценкой,38,[2]
382781,Технологическое предпринимательство и основы проектной деятельности,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.General,1.0,Зачет,14,[5]
382781,Основы математической обработки информации,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.В,0.5,Зачет,14,[5]
382781,Общая теория дискурса,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,13,[6]
382781,Практический курс устного перевода первого иностранного языка,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.В,0.5,Зачет с оценкой,13,[6]
382781,Практикум по аннотированию и реферированию специальных текстов первого иностранного языка,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.В,0.5,Экзамен,14,"[5, 6]"
382781,Прикладная физическая культура (ОФП),11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.General,1.0,Зачет,14,"[5, 6]"
382781,Теория перевода,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.Prof,1.0,Экзамен,14,[5]
382781,Практикум устной и письменной речи первого иностранного языка,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.В,0.5,Зачет с оценкой,16,"[5, 6]"
382781,"Производственная практика, проектная",11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б2,1.0,Зачет с оценкой,13,[6]
382781,Безопасность жизнедеятельности,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.General,1.0,Зачет,15,[5]
382781,Второй иностранный язык,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,"[5, 6]"
382781,Общая семантика и лексикология,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,15,[5]
382781,Практический курс письменного перевода первого иностранного языка,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.В,0.5,Зачет с оценкой,15,"[5, 6]"
382781,Основы прикладной лингвистики,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,14,"[5, 6]"
382781,Автоматизированные методы обработки текстовой информации,11,45.03.02 Лингвистика (прикладная),Бакалавриат,Б1.О.Prof,1.0,Зачет,13,[6]
800589,Иностранный язык,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,16,[3]
800589,"Учебная практика, практика по получению первичных профессиональных умений и навыков, в том числе первичных умений и навыков научно-исследовательско...",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,16,[4]
800589,Топография с основами топографического черчения,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.В,0.5,Зачет с оценкой,16,[4]
800589,Организационная коммуникация,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.В,0.5,Зачет,1,[3]
800589,Физика,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,"[3, 4]"
800589,Правоведение,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,15,[3]
800589,Экономика,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,16,[3]
800589,"Производственная практика, научно-исследовательская работа",18,05.03.03 Картография и геоинформатика,Бакалавриат,Б2,1.0,Зачет с оценкой,15,[4]
800589,Гидрология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,16,[3]
800589,Культурология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,1,[3]
800589,Теория и практика аргументации,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.В,0.5,Зачет,4,[3]
800589,Геоэкология с основами биогеографии,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[4]
800589,Геодезия,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет,15,[4]
800589,Философия,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,16,[3]
800589,Конфликтология,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,9,[3]
800589,Основы геоинформатики,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,16,[4]
800589,Информатика,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет с оценкой,16,"[3, 4]"
800589,Геоинформационные системы,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.Prof,1.0,Экзамен,16,[3]
800589,Социальное предпринимательство и основы проектной деятельности,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,16,[4]
800589,Прикладная физическая культура (ОФП),18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Зачет,16,"[3, 4]"
800589,Методы пространственного анализа в геоинформатике,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.В,0.5,Зачет,16,[4]
800589,Математика,18,05.03.03 Картография и геоинформатика,Бакалавриат,Б1.О.General,1.0,Экзамен,16,[3]
216911,Управление персоналом,35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,9,[5]
216911,Управление человеческими ресурсами,35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.Prof,1.0,Экзамен,9,[6]
216911,Эконометрика,35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,9,[6]
216911,Инвестиционный менеджмент,35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,8,[5]
216911,Корпоративный менеджмент,35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,8,[5]
216911,Прикладная физическая культура (Адаптивная физическая культура),35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.General,1.0,Зачет,1,"[5, 6]"
216911,Финансовый менеджмент,35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.Prof,1.0,Зачет с оценкой,9,[6]
216911,Прикладная физическая культура (ОФП),35,38.03.02 Менеджмент (антикриз.),Бакалавриат,Б1.О.General,1.0,Зачет,8,"[5, 6]"
